name,money,addr
广东辉丰科技股份有限公司,5000万元人民币,普宁市占陇镇占陈村工业区(占棉公路边)
怀宁富士龙劳保用品有限公司,90万元人民币,安徽省安庆市怀宁县工业园兴业路19号
江西佳英毛纺织品有限公司,1000万元人民币,江西省上饶市余干县禾斛岭
桐城市凯瑞防护用品有限公司,100万元人民币,安徽省安庆市桐城市青草镇乔庄村范坂7号
安徽嘉荣防护用品有限公司,500万元人民币,安徽省合肥市庐江县白湖镇裴岗工业园
亿永惠（山东）防护用品有限公司,340万元人民币,德州市陵城区开发区扶丰街北首路东200米
山东宸新新材料科技有限公司,1000万元人民币,山东省济宁市嘉祥县经济开发区生物产业园内
铁岭市众鑫医疗设备有限公司,38万元人民币,辽宁省铁岭市昌图县长发镇深井村5组
潜山市源潭镇福达劳保用品辅材经营部,,潜山市源潭镇源庆路200号福达综合楼
桐城市康帅博劳保用品有限公司,100万元人民币,安徽省安庆市桐城市青草镇青草大道54号
南宫市鸿胜无纺布有限公司,100万元人民币,河北省邢台市南宫市明化镇石家状村213号
安庆川宇商贸有限公司,100万元人民币,安徽省安庆市怀宁县工业园月山大道电子精密仪器专业园
深圳市振邦虑材科技有限公司,100万元人民币,深圳市罗湖区黄贝街道新秀社区新秀村工业区0栋一层102
深圳市乐海宏天电子有限公司,50万元人民币,深圳市宝安区福永街道凤凰社区岑下路168号B栋212
山东恒鹏卫生用品有限公司,15500万元人民币,广饶县花官镇来家村
安徽优洁卫生用品有限公司,500万元人民币,安徽省安庆市怀宁县工业园独秀大道北18号
安徽鑫三嘉新材料有限公司,1000万元人民币,安徽省安庆市怀宁县工业园雄山路6号
天津绮丽无纺布有限公司,100万元人民币,天津市武清区崔黄口镇一街村
青岛海涌医疗科技有限公司,50万元人民币,山东省青岛市胶州市胶北街道办事处于家村
山东顺杰生物科技有限公司,500万元人民币,山东省菏泽市郓城县经济开发区光明路中段路南
常州金博兴机械有限公司,500万元人民币,武进区前黄镇工业集中区
广庆新材料科技有限公司,20400万元人民币,聊城市东昌路庐山路与东昌路交叉口
东营俊富净化科技有限公司,1000万元人民币,山东省东营市东营区宣州路160号办公楼101室
潍坊保泓纺织品有限公司,300万元人民币,山东省潍坊市青州市经济开发区富盈街中段
安徽省康吉劳保用品有限公司,500万元人民币,安徽省安庆市怀宁县金拱镇人形河街道工农组62号
东莞市鸿锐商贸有限公司,100万元人民币,东莞市常平镇元江元村江霞东路1号
安徽玛斯格塑业包装有限公司,1000万元人民币,安徽省安庆市桐城市新渡镇新安南路49号
晋江金井三坑华杰织造有限公司,508万元人民币,福建省泉州市晋江市金井镇三坑村寻坑区19号
安徽维恩塑业有限公司,500万元人民币,安徽省安庆市怀宁县金拱镇工业园
石狮市万捷电子科技有限公司,100万元人民币,福建省泉州市石狮市宝盖科技园工业区鑫瑞捷新材料公司内
阜阳名熙医疗科技有限公司,100万元人民币,安徽省阜阳市开发区长安路行政事业楼4号2层
泉州益天净水科技有限公司,100万元人民币,福建省泉州市晋江市永和镇英墩村坑尾北区81号
安徽雪润生物科技有限公司,1000万元人民币,萧县龙城镇顺河路100号
安徽鼎熙医疗科技有限公司,5000万元人民币,安徽省安庆市潜山市经济开发区南环路008号
四川同善堂中药饮片有限责任公司,1000万元人民币,天全县城厢镇安居北路333号
惠州市袋王包装有限公司,500万元人民币,惠州市惠阳区新圩镇红卫村
深圳市星源材质科技股份有限公司,19200万元人民币,深圳市光明新区公明办事处田园路北
东莞市科环机械设备有限公司,200万元人民币,东莞市中堂镇东泊大新围工业区
高密市巨盾防护用品有限公司,800万元人民币,山东省潍坊市高密市醴泉街道醴泉大街西2020号
安徽省达生新材料科技有限公司,2000万元人民币,安徽省安庆市怀宁县茶岭镇范塘村工业小区
河北海优斯医疗科技有限公司,1000万元人民币,河北省保定市顺平县永平路
四川聚能滤材有限公司,122万元人民币,中国(四川)自由贸易试验区成都高新区府城大道西段399号7栋3单元13层1303号
安徽双马卫生用品有限公司,500万元人民币,安徽省安庆市怀宁县马庙镇马庙工业园
湖北双森汽车新材料有限公司,5000万元人民币,湖北省荆门市钟祥市南湖新区楚商城富水路20号
广西普生医疗器械有限责任公司,1000万元人民币,广西壮族自治区贵港市港北区南平村(广西西江化工有限责任公司内)
中星医疗器械（深圳）有限公司,500万元人民币,深圳市宝安区石岩街道上屋社区园岭路志泫翰工业园厂房H栋五层
安徽悦升防护用品有限公司,2000万元人民币,安徽省安庆市怀宁县工业园雄山路30号
山东嘉宝新材料有限公司,1000万元人民币,山东省临沂高新技术产业开发区太合路1号
德州博菡日用品有限公司,500万元人民币,山东省德州市平原县桃园街道办事处平苏路北首
江西新之源环境科技有限公司,1000万元人民币,江西省抚州市东乡区渊山岗工业园
安徽盛达卫生材料有限公司,5000万元人民币,安徽省池州市池州经济技术开发区电子信息产业园29号厂房
安徽美翔塑业有限公司,800万元人民币,桐城市新渡镇华东塑料城1#101
泉州冠隆无纺科技有限公司,500万元人民币,福建省泉州市南安市霞美镇光电基地光伏二路
湖南省刚阳科技有限公司,200万元人民币,湖南省娄底市双峰县永丰镇犁头村(大汉龙廷10号楼)
泰安腾云商贸有限公司,50万元人民币,山东省泰安市肥城市凤山大街189号8楼804室
浙江方大织带有限公司,1200万元人民币,浙江龙游工业园区龙岗路
高密海纳服饰有限公司,300万元人民币,山东省潍坊市高密市醴泉街道昌安大道(北)267号11幢8号营业房
河北友杰节能科技有限公司,2000万元人民币,平乡县向阳大街路西泽平路北
潜山恩尔防护用品有限公司,200万元人民币,安徽省安庆市潜山市开发区华瑞路001号
山东罗赛罗德健康产业有限公司,2000万元人民币,山东省德州市宁津县经济开发区
吉安阿尔基劳保用品有限公司,100万元人民币,江西省吉安市新干县城南工业园园区大道19号
鑫顺发新材料科技有限责任公司,5000万元人民币,福建省漳州市长泰县经济开发区兴泰工业园区
山东宅需装饰工程有限公司,1000万元人民币,山东省烟台市福山区永达街580号
胶州市五行众鑫商贸有限公司,1000万元人民币,山东省青岛市胶州市龙州路117号融城·金州小区3号楼商业一层101户
曹县贺迪防护用品有限公司,500万元人民币,山东省菏泽市曹县闽江路与山东路交汇处东100米路北
桐城市徽永纺防护用品有限公司,800万元人民币,安徽省安庆市桐城市经济技术开发区兴隆东路8号
桐城市全优劳保用品厂,,桐城市大关镇青龙村
安徽千泽纺织有限公司,1000万元人民币,安徽省亳州市利辛县经开区青年北路与子胥大道交叉口
高密市慧成防护用品有限公司,100万元人民币,山东省潍坊市高密市密水街道赵戈庄村13号
桐城市隆平塑业有限公司,100万元人民币,桐城市新渡镇伊洛村程祠31号
河北敏敬新材料科技有限公司,1000万元人民币,河北省邯郸市冀南新区马头经济开发区顾地大街1号
广东鸿联进出口贸易有限公司,1000万元人民币,江门市鹤山市沙坪人民东路999号三楼01室(信息申报制)
深圳市昌广成实业有限公司,100万元人民币,深圳市龙岗区吉华街道丽湖社区丽湖花园15栋丽荣阁302
湖南台新贸易有限公司,200万元人民币,湖南省怀化市鹤城区怀东路鹤城工业集中区标准化厂房3栋2楼
佛山市鸿宜化纤织造有限公司,50万元人民币,佛山市顺德区龙江镇华西华南路4号(住所申报)
马鞍山源润卫生材料科技有限公司,1000万元人民币,安徽省马鞍山市当涂县经济开发区科创园
潜山景瑞劳保用品有限责任公司,100万元人民币,安徽省安庆市潜山市源潭镇源潭大道118号
鸿业医疗器械（韶关）有限公司,1000万元人民币,广东省韶关市始兴县顿岗镇石坪村东二组20号
安徽兰盾洁净材料有限公司,5000万元人民币,安徽省安庆市怀宁县工业园月山大道东18号
广东省粤东磁电有限公司,10000万元人民币,汕头市潮阳区广汕公路和平路段
北京泰福恒科技发展有限公司过滤材料分公司,,北京市通州区梨园地区梨园渔场内
佛山市衡龙科技有限公司,800万元人民币,佛山市高明区沧江工业园东园明城镇明二路
安庆市百信服饰有限公司,200万元人民币,安徽省安庆市潜山县综合经济开发区民营经济园
广东联和昌实业有限公司,5000万元人民币,汕头市濠江区玉新街道电子电路工业园区
桐城市云盛防护用品有限公司,80万元人民币,安徽省安庆市桐城市范岗镇范金大道东工业园
绍兴叶鹰纺化有限公司,100万元人民币,浙江省绍兴市越城区启圣路以南(斗门工业小区)
潜山市康华劳保用品有限公司,100万元人民币,安徽省安庆市潜山市梅城镇潘铺工业园区先锋路1号
淄博尚谊医疗用品有限公司,8913万元人民币,山东省淄博市桓台县果里镇姜坊村钢材市场13号
安徽方舟防护用品有限公司,500万元人民币,安徽省安庆市桐城市经济技术开发区双新产业园纬九路16号
湖北亚学医疗器械有限公司,2000万元人民币,荆门市东宝区子陵镇长兴大道9号电路板产业园C8-C10栋
青岛天禄祥塑料制品有限公司,500万元人民币,山东省青岛市市南区徐州路79号517室
江西省铭敬科技有限公司,500万元人民币,江西省九江市永修县云山经济开发区城南工业园
安徽三尔健防护用品有限公司,600万元人民币,安徽省安庆市桐城市文昌街道官桥工业园
惠州市瑞烽劳保有限公司,800万元人民币,惠东县白花镇太阳坳工业城惠州市简欧家具有限公司第二期厂房
河南特冠卫生材料有限公司,200万元人民币,河南省安阳市滑县慈周寨乡35号
安庆市康特卫生材料有限公司,200万元人民币,安徽省安庆市怀宁县高河镇独秀大道北022号
安溪四季森林纳米科技有限公司,100万元人民币,福建省泉州市安溪县凤城镇兴安路646-22、23号店面
天康医疗器械（枣庄）有限公司,100万元人民币,山东省枣庄市峄城区阴平镇金寺村88号
济南市华塑塑料科技有限公司,100万元人民币,山东省济南市莱芜区口镇泉头村南500米
桐城市顺捷防护用品有限公司,50万元人民币,安徽省安庆市桐城市青草镇工业园1#
佰泰融企业管理咨询三河市有限公司,200万元人民币,河北省廊坊市三河市燕郊经济开发区迎宾北路东侧
南通康诺净化科技有限公司,100万元人民币,如皋市城北街道花市北路20号(如皋市科技创业园综合楼102室)
东莞市运和高分子科技有限公司,1000万元人民币,东莞市桥头镇朗厦村华厦一环路5号U2栋二楼
高密市双润防护用品有限公司,50万元人民币,山东省潍坊市高密市夏庄镇夷安大道与祥和街路口东69号
潜山云兴劳保用品有限公司,200万元人民币,安徽省安庆市潜山市源潭镇友爱村王老屋组18号
河南省赛平卫材医疗器械有限公司,500万元人民币,河南省安阳市滑县慈周寨乡四头园区1号
安徽锦彬劳保用品有限公司,500万元人民币,安徽省安庆市怀宁县金拱镇双河村206国道旁
北京市超纶无纺技术公司,500万元人民币,北京市海淀区白石桥路37号226室
