name,money,addr
衢州明瀚包装材料有限公司,500万元人民币,浙江省衢州市常山县金川街道竹亭路18号
温州国博包装科技有限公司,500万元人民币,浙江省温州市文成县珊溪镇坦歧村666号-8
河北双马钢铁贸易有限公司,300万元人民币,河北省石家庄市桥西区南小街129号盈伴商住大厦A611号
哈尔滨三联药业股份有限公司,31660.005万元人民币,哈尔滨市利民开发区北京路
泊头浩森塑料制品有限公司,100万元人民币,河北省沧州市泊头市营子镇大徐郭村
浙江五峰电子有限公司,3080万元人民币,诸暨市东白湖镇中蔡村
盘锦盛兴包装厂（普通合伙）,-,辽宁省盘锦市大洼区唐家镇白家村
漳州市芗城丹艺民政塑料厂,6万元人民币,漳州市漳码路88号(原地热基地)
范县金源新材料有限公司,600万元人民币,河南省濮阳市范县濮城镇郝庄村村南600米
益阳市荣兴包装材料有限公司,50万元人民币,益阳市沧水铺镇花亭子村
瓦房店市宏大网具有限公司,30万元人民币,辽宁省瓦房店市阎店乡杨店村
平阳县昆阳圆织十八厂,50万元人民币,昆阳镇城南工业区
深圳市欧龙优新材料科技有限公司,500万元人民币,深圳市龙岗区龙城街道黄阁坑社区龙飞大道333号启迪协信4栋709
台前县聚丙烯酰胺厂,80万元人民币,徐西
临沭县翔景商贸有限公司,30万元人民币,山东省临沂市临沭县青云镇驻地
淄博鑫永化工销售有限公司,100万元人民币,山东省淄博市临淄区勇士东103号
江苏东华汽车能源有限公司,5000万元人民币,南京市玄武区紫气路1号
南京永利塑料工厂,-,大厂区泮营路口
平阳县飞龙编织厂,50万元人民币,昆阳镇城南工业区
常州崇高纳米材料有限公司,500万元人民币,常州市武进区常武中路801号常州科教城创研港1号楼A602
秦皇岛宏业包装制品有限公司,300万元人民币,秦皇岛市海港区秦二路39号
宁晋县振发塑料原料经销处,-,宁晋县城吉祥路与天宝街交叉口
湖北泽亨包装科技股份有限公司,500万元人民币,秭归县经济开发区九里工业园
宁波锦地工程塑料有限公司,300万元人民币,北仑大碶龙潭山路99号1幢1号;2幢1号;3幢1号
大城县聚成塑料有限公司,300万元人民币,大城县马六郎村
三门峡德文化工有限公司,300万元人民币,河南省义马市常村路
青岛赛诺新材料有限公司,1500万元人民币,青岛平度市南村镇兰底长生路213号
泉州南鹏鞋材有限公司,50万元人民币,福建省泉州市晋江市池店镇溜石村中区北路2号
平阳县光明塑料包装一厂,12万元人民币,后林乡洋浦村
南通盈安纳米科技有限公司,1000万元人民币,南通开发区小海商城
江宁县淳化橡塑制品厂,-,江宁县淳化镇
name,money,addr
濮阳市隆丰塑业有限公司,168万元人民币,范县濮城工业园区
天津市誉满纱窗科技开发有限公司,6万元人民币,天津市河北区嵩山里17-401
青县恒通物资经营有限公司,30万元人民币,河北省青县东环路化肥厂东侧
淄博红雷瓷环有限公司,10万元人民币,淄川区西外环路中段
河南华汇家居新型材料有限公司,1330万元人民币,兰考县产业集聚区中州路2号(原迎宾东路东一号路南)
潍坊市恒业化工有限公司,80万元人民币,潍坊市奎文区四平路98号
平阳县昆阳圆织九厂,40万元人民币,昆阳镇城南红砖厂内
宿迁市恒新装饰材料厂,180万元人民币,宿迁经济开发区南区
深圳市冠力新材料有限公司,3520万元人民币,深圳市龙岗区布吉街道甘坑社区甘李路1号巨银科技工业厂区2号厂房301
温州业邦塑业有限公司,200万元人民币,苍南县龙港镇三大庙村185-1号后幢
河南省禹州市板框压滤机厂,-,禹州市禹王大道
安徽紫金新材料科技股份有限公司,3200万元人民币,安徽省宿州市经济开发区宿怀南路69号
上海稀美师新材料科技有限公司,1200万元人民币,上海市松江区洞泾镇洞厍路725号2幢一层B区
中安丰磊环境科技股份有限公司,5606万元人民币,合肥市高新区云飞路66号天源迪科科技园7号楼7层
山西晋北现代化工有限公司,50000万元人民币,山阴县岱岳镇同太路
东莞市雄林新材料科技股份有限公司厚街分公司,-,东莞市厚街镇河田村河田大道
湖北福尔家家高新科技有限公司,1000万元人民币,汉川市经济技术开发区
盘锦旭日化工有限公司,300万元人民币,盘山县太平镇御湖国际小区(114)号
广州市东发塑料制品厂,10万元人民币,广州市同和东坑
泗水县包装制品厂,6.5万元人民币,-
天津港保税区华浦国际贸易有限公司,200万元人民币,天津港保税区海滨八路11号A-302室
杭州争光化工（集团）公司聚丙烯厂,-,余杭市塘栖镇。
中广核博繁新材料（苏州）有限公司,1795.0091万元人民币,苏州市相城区黄埭镇东桥长平路8号
安阳市志源塑料包装有限公司,50万元人民币,安阳市城乡一体化示范区高庄镇桑园村东头
湖南宝铂新材料科技有限公司,2000万元人民币,新邵县酿溪镇雷家坳村财兴路与东建路交汇处西北侧
漳州市芗城祥盛塑料制品厂,25万元人民币,漳州市芗城区石亭镇北斗村
无锡河马塑料制品有限公司,1000万元人民币,无锡市惠山区春惠路555号
威远县四利包装总厂塑料编制分厂,-,严陵镇河东街238号
淮南市前进塑料编织厂,80万元人民币,安徽省淮南市田东
江苏中立方实业有限公司,13200万元人民币,淮安市淮阴区长江东路369号
汕头市达濠区四海塑料工艺厂,10万元人民币,达濠西园工业区第十三栋
吉林省众创新材料科技有限公司,300万元人民币,经济开发区南通路1508号
上海烟草材料厂有限公司,763万元人民币,中国(上海)自由贸易试验区张江路1406弄49号2幢102室
湖州市天香食品包装塑料制品厂,4.23万元人民币,-
酷野新材料（东莞）有限公司,50万元人民币,东莞市长安镇沙头社区S358省道856号东昇商务大厦九楼905室
抚顺市金国塑料制品厂,-,新抚区千金乡千金村河东南洼地
平阳县宏能塑料包装厂,50万元人民币,肖江镇沧海路
洛阳明远包装材料有限公司,2000万元人民币,洛阳市涧西区华山路2号
江苏光泽包装材料有限公司,1000万元人民币,常州市钟楼区五星街道新新村委工业路北
大城县华万塑料有限公司,200万元人民币,大城县大尚屯镇孙良村
东明恒昌化工有限公司,50000万元人民币,山东省菏泽市东明县黄河路27号(生产经营地:东明县黄河路27号、东明县菜园集工业园区)
湛江市霞山智德塑料制品厂一分厂,5万元人民币,湛江市赤坎椹川大道北55号
泉州市泉港海龙石油化工有限公司,300万元人民币,泉港区南北三路海龙酒店三楼
衢州市易灵塑胶有限公司,50万元人民币,衢州市柯城区双港开发区出口产品加工园区内
磁县正恒工贸有限公司,300万元人民币,磁县磁峰路中段路北
攸县凌云工贸有限责任公司再生聚丙烯分公司,-,城关镇东街8组
江西得惠新型管道制造有限公司,5000万元人民币,江西省九江市九江经济技术开发区城西港区淦水路以西,港兴北路以北,港城大道以南,永新路以东地块。
盐城市大纵湖塑料制品厂,5万元人民币,北宋村
浙江华江科技股份有限公司,6700万元人民币,杭州市余杭区塘栖镇塘旺街9号
四平市众达塑料编织有限公司,100万元人民币,四平市铁东区城东乡
深圳市金华泰实验室建设股份有限公司,3288万元人民币,深圳市龙华区观湖街道新田社区环观南路72-6号创客大厦226-227
江阴美迪高分子材料有限公司,50万美元,江苏省江阴市北国镇
磁县正恒工贸有限公司范县濮城分公司,-,濮城镇王刀村
洛阳华犇商贸有限公司,5万元人民币,孟津县华阳产业集聚区炎黄大道(白鹤镇雷湾村)
江西赣南海欣药业股份有限公司,10000万元人民币,江西省赣州市赣州经济技术开发区湖边大道209号
龙岩市益成化工有限公司,50万元人民币,新罗区大池镇国道319线229公里处
三门峡永明塑业有限公司,300万元人民币,三门峡市陕州区神泉路东段金茂化工塑编车间
苍南县杰睿管业有限公司,50万元人民币,苍南县灵溪镇晓峰村一小路236号
湛江市赤坎区永盛塑料包装材料厂,55万元人民币,湛江市赤坎区高田村内
揭阳市榕城区侨洋包装材料厂,30万元人民币,榕城仙南河大桥边
淄博彬炜塑料制品厂,-,山东省淄博市临淄区齐鲁国际塑化城联排3-18
深圳市坐标建筑装饰工程股份有限公司,5791万元人民币,深圳市福田区莲花街道景田西路17号赛格景苑二层(2)、三层(1)
中包云梦塑料薄膜厂,17727万元人民币,云梦县城关梦泽大道41号
烟台海河网具有限公司,525万元人民币,山东省烟台市福山区信息产业城双龙路80号
什邡市联盛包装有限公司,1060万元人民币,什邡市经济开发区(北区)朝阳大道12号
南京精涂薄膜制品有限公司,100万元人民币,南京市溧水区永阳镇水保路20号2幢
天津中亿菌业有限公司,1360万元人民币,天津市滨海新区大港小王庄镇北和顺村兴业里54号
库车天宏塑业有限公司,300万元人民币,新疆阿克苏地区库车县天山东路668号
柳州奥奇塑业有限公司,300万元人民币,柳州市柳太路62号
平阳县应伍塑料厂,50万元人民币,肖江镇桑田路
昆山博富新材料科技有限公司,3000万元人民币,张浦镇德新路2号5号房
淮南市新集矿用塑材厂,410万元人民币,安徽省淮南市凤台县新集镇郭郢村
忻州市四海化工有限公司,50万元人民币,忻州市忻府区南门外田村路
吉林省中益盛利安能源有限公司,3000万元人民币,吉林省延边州图们市图们江东山路688号
上海宇联给水工程有限公司海门管材制造分公司,-,海门市余东镇大桥北侧
梁山恒宇环保设备销售有限公司,80万元人民币,山东省济宁市梁山县人民北路东首(山东兴联项目管理有限公司济宁分公司院内)
汕头市达濠区昌华塑料工艺厂,5万元人民币,达濠区西门头大池
丹东市东港塑料厂,7.5万元人民币,东港市新兴区友好
深圳市纵腾石油化工有限公司,3000万元人民币,深圳市前海深港合作区前湾一路1号A栋201室(入驻深圳市前海商务秘书有限公司)
惠生（泰州）新材料科技有限公司,120000万元人民币,泰兴市经济开发区澄江西路333号
苏州富顺新型包装材料股份有限公司,3129.5938万元人民币,苏州市吴中区胥口镇
双流县中和建设塑料厂,-,成都市双流县中和镇朝阳村
深圳市洁盟清洗设备有限公司,1200万元人民币,深圳市光明新区公明街道李松蓢第一工业区110号F12栋
河北乾烃贸易有限公司,500万元人民币,河北省邯郸市魏县张二庄镇桑德循环经济产业园区商户8号
项城市光武优世德化工电器经营部,-,项城市祥盛路
仙居县白岩农资门市部,7万元人民币,仙居县城关镇小南门外
安庆市花蕾纺织材料有限公司,1288万元人民币,安徽省安庆市怀宁县工业园
广东道生科技股份有限公司,1000万元人民币,江门市蓬江区荷塘镇南格西路2号
唐山海港润泽商贸有限公司,210万元人民币,唐山海港开发区鸿福小区104楼1门501号
山东慧科纤维素有限公司,1000万元人民币,汶上县寅寺镇政府驻地(联想化工园区希望街149号)
宁波一彬电子科技股份有限公司,7280万元人民币,慈溪市周巷镇兴业北路东侧工业园区
温岭县海燕塑料制品厂,20万元人民币,温岭县镇海乡火叉港
浙江美联塑品科技有限公司,1500万美元,浙江省嘉兴市海宁市长安镇(农发区)花苑路10号
平湖市恒达粮油机械厂,20万元人民币,平湖市当湖镇东门外吉方桥南
延边亚成建材有限公司,55.11万美元,延吉市长白乡仁平村
安徽强茗塑业科技有限公司,2000万元人民币,界首市靳寨乡段寨行政村段寨自然村8号
鹤壁通尔达高分子材料有限公司,200万元人民币,河南省鹤壁市浚县伾山街道大高村村西500米路南
辽宁宝来新材料有限公司,150000万元人民币,辽宁省盘锦市辽东湾新区
温岭市石粘针织结带厂,15万元人民币,温岭市石粘镇工业区内
